transaction_id,amount,transactions_24h,risk_score,geo_distance_km,device_age_days,hour_deviation,is_anomaly,anomaly_type
TRN001375,66.8663,3.0,13.1585,89.01,441.3147,0.834,0,Normal
TRN001376,33.6434,3.0,19.2007,62.5983,299.4817,1.8179,0,Normal
TRN001377,116.553,3.0,22.6008,23.2618,207.1358,3.4799,0,Normal
TRN001378,104.6839,4.0,17.3391,20.4291,140.6855,0.4738,0,Normal
TRN001379,129.2766,2.0,26.2427,14.6091,300.7267,1.6457,0,Normal
TRN001380,49.4035,5.0,30.8538,13.2502,138.1725,2.3495,0,Normal
TRN001381,144.3122,9.0,27.4117,21.7145,461.28,5.7766,0,Normal
TRN001382,261.7956,1.0,30.0994,107.713,300.7425,0.671,0,Normal
TRN001383,96.0702,2.0,6.4518,20.2989,498.0366,0.0996,0,Normal
TRN001384,89.6455,2.0,23.5182,27.3048,358.3802,2.8827,0,Normal
TRN001385,102.9851,3.0,15.8157,8.7458,408.8285,0.3198,0,Normal
TRN001386,287.6263,4.0,32.9473,42.0457,217.6713,0.1734,0,Normal
TRN001387,57.7355,7.0,19.7144,26.9267,290.1378,1.3954,0,Normal
TRN001388,99.4277,1.0,16.6375,19.2866,355.8074,2.067,0,Normal
TRN001389,61.447,2.0,13.1001,10.9998,334.6647,1.4175,0,Normal
TRN001390,66.2664,1.0,14.7499,13.8571,327.1413,1.889,0,Normal
TRN001391,88.0403,4.0,30.231,18.1868,172.0446,1.0435,0,Normal
TRN001392,216.369,12.0,37.0332,19.2074,105.9714,0.033,0,Normal
TRN001393,245.0719,4.0,37.129,10.893,165.2664,1.3415,0,Normal
TRN001394,122.9946,2.0,17.3757,24.9355,62.8895,1.6903,0,Normal
TRN001395,70.3845,2.0,24.9223,32.0929,115.0976,0.6366,0,Normal
TRN001396,418.7271,8.0,30.527,47.735,369.275,2.1611,0,Normal
TRN001397,76.658,6.0,22.2505,85.6048,270.424,3.7405,0,Normal
TRN001398,67.6751,2.0,14.6881,3.9557,200.266,0.3759,0,Normal
TRN001399,36.4726,6.0,29.9651,35.903,267.601,1.9426,0,Normal
TRN001400,189.3522,3.0,24.0536,21.1362,93.0127,0.8994,0,Normal
TRN001401,171.8458,5.0,15.0742,2.6398,296.8068,0.4841,0,Normal
TRN001402,347.7195,1.0,19.1195,15.583,146.6007,0.0141,0,Normal
TRN001403,43.0983,1.0,9.9451,44.1291,568.6003,0.6182,0,Normal
TRN001404,203.4469,2.0,26.7909,39.9407,418.5934,1.9882,0,Normal
TRN001405,94.4251,1.0,20.8299,29.7676,400.0668,1.5604,0,Normal
TRN001406,151.9906,2.0,18.8177,14.1773,331.5755,1.6926,0,Normal
TRN001407,38.3564,2.0,13.5999,70.3023,437.2618,0.7105,0,Normal
TRN001408,218.1354,7.0,33.7167,9.6137,297.6282,0.874,0,Normal
TRN001409,144.1321,4.0,17.397,19.5214,197.2478,3.4331,0,Normal
TRN001410,94.3905,2.0,20.592,22.6316,403.6607,0.3601,0,Normal
TRN001411,130.5464,3.0,22.9317,25.3409,512.2148,0.2663,0,Normal
TRN001412,71.9302,8.0,25.1446,121.6755,177.6415,2.5185,0,Normal
TRN001413,63.5447,1.0,17.7125,80.7138,124.2085,0.3973,0,Normal
TRN001414,78.6397,10.0,30.2629,38.984,749.936,1.7373,0,Normal
TRN001415,36.9178,7.0,26.2792,27.0828,605.7766,0.7823,0,Normal
TRN001416,144.1955,2.0,13.3763,26.8404,314.6175,4.5722,0,Normal
TRN001417,211.0419,8.0,34.459,46.5554,80.9647,0.4511,0,Normal
TRN001418,67.6972,3.0,24.0024,61.0009,356.8231,0.3935,0,Normal
TRN001419,120.3739,6.0,26.8178,9.3852,954.8897,0.3017,0,Normal
TRN001420,80.9741,1.0,19.3402,86.1647,435.4308,0.3319,0,Normal
TRN001421,110.7848,2.0,18.3279,37.538,416.7705,1.0129,0,Normal
TRN001422,65.5148,2.0,21.7497,16.8755,302.316,0.6475,0,Normal
TRN001423,58.8726,4.0,20.3868,24.1547,397.3508,2.2527,0,Normal
TRN001424,182.88,8.0,24.6611,39.0805,434.331,3.9932,0,Normal
TRN001425,91.2608,3.0,23.7952,40.5235,341.3478,0.2129,0,Normal
TRN001426,272.2927,3.0,17.8595,11.0673,279.4352,1.4904,0,Normal
TRN001427,100.9414,5.0,24.4468,25.9974,344.3596,2.1597,0,Normal
TRN001428,59.5192,3.0,16.6621,32.0098,335.9819,4.364,0,Normal
TRN001429,191.0771,9.0,29.9471,61.6696,89.8676,0.582,0,Normal
TRN001430,138.4828,7.0,28.2068,66.4507,859.6178,4.243,0,Normal
TRN001431,137.5604,2.0,16.2682,8.2972,416.9385,0.3657,0,Normal
TRN001432,172.2285,3.0,25.089,28.1891,557.079,0.0055,0,Normal
TRN001433,62.6452,2.0,17.4766,16.0925,363.3068,0.8527,0,Normal
TRN001434,81.3101,2.0,14.7594,38.3995,234.9259,1.009,0,Normal
TRN001435,86.2965,3.0,26.2113,117.5146,496.7399,0.817,0,Normal
TRN001436,45.7953,3.0,19.1267,56.572,120.0509,2.0166,0,Normal
TRN001437,79.1161,1.0,19.4231,41.0039,425.7832,1.3054,0,Normal
TRN001438,176.08,3.0,29.7457,49.8286,493.8258,3.8161,0,Normal
TRN001439,100.6959,3.0,27.0252,76.7229,299.5016,1.6645,0,Normal
TRN001440,47.9086,6.0,25.5757,52.9744,404.5876,0.7836,0,Normal
TRN001441,38.4626,3.0,16.3329,9.842,90.7939,0.0062,0,Normal
TRN001442,238.6673,5.0,20.7048,90.6841,413.8925,1.0512,0,Normal
TRN001443,83.659,1.0,17.4615,30.4443,259.1987,2.8618,0,Normal
TRN001444,72.02,5.0,27.4936,37.2468,405.6544,0.498,0,Normal
TRN001445,79.8515,6.0,25.5664,66.3954,306.5666,0.6435,0,Normal
TRN001446,42.2117,3.0,0.7545,113.6496,304.5396,0.6998,0,Normal
TRN001447,241.6859,6.0,33.8093,19.4566,412.2144,0.2963,0,Normal
TRN001448,83.3262,6.0,28.5739,63.8372,266.1044,4.7939,0,Normal
TRN001449,195.3024,4.0,23.3295,18.4375,298.5781,2.6342,0,Normal
TRN001450,93.4158,3.0,24.7114,34.9366,766.8819,2.1658,0,Normal
TRN001451,201.899,2.0,25.2063,6.8403,576.1651,1.1362,0,Normal
TRN001452,111.0317,1.0,13.9586,18.5293,279.351,3.0796,0,Normal
TRN001453,148.7406,7.0,34.0624,33.5966,309.7118,1.2581,0,Normal
TRN001454,136.1247,2.0,13.427,42.6783,226.1019,0.0067,0,Normal
TRN001455,145.1823,5.0,24.2952,40.8867,259.6885,2.0401,0,Normal
TRN001456,112.5965,2.0,18.1559,58.1217,266.2975,0.4595,0,Normal
TRN001457,96.991,8.0,23.2675,20.9446,332.6451,1.5099,0,Normal
TRN001458,269.6626,3.0,27.4572,26.2858,97.7362,2.8564,0,Normal
TRN001459,64.1485,5.0,28.297,27.3297,255.9175,0.185,0,Normal
TRN001460,95.738,5.0,29.0895,22.2721,233.5722,0.8488,0,Normal
TRN001461,100.1543,4.0,25.1237,12.9858,615.383,1.2876,0,Normal
TRN001462,112.6249,3.0,11.9623,30.6082,307.875,0.9011,0,Normal
TRN001463,70.8755,2.0,10.8009,51.4781,356.2266,1.7563,0,Normal
TRN001464,114.2761,6.0,25.8305,36.6696,252.1041,0.6996,0,Normal
TRN001465,90.6891,7.0,25.5029,20.0139,309.1812,1.9351,0,Normal
TRN001466,39.2826,4.0,16.8845,31.0795,259.6873,1.0167,0,Normal
TRN001467,88.7118,3.0,29.1315,18.9854,335.2098,1.5043,0,Normal
TRN001468,48.0471,3.0,18.711,43.4791,404.1181,2.5735,0,Normal
TRN001469,33.8266,1.0,17.396,52.7088,150.331,2.2216,0,Normal
TRN001470,93.6387,2.0,23.2168,53.6203,433.4091,1.1422,0,Normal
TRN001471,123.1099,3.0,21.0836,24.1239,187.6108,0.9606,0,Normal
TRN001472,134.2379,7.0,40.1536,19.3338,780.872,0.5029,0,Normal
TRN001473,127.7195,5.0,19.2683,58.1218,331.563,0.3232,0,Normal
TRN001474,29.5997,1.0,11.5056,22.6355,353.7036,0.7406,0,Normal
TRN001475,43.8096,5.0,16.3192,30.6905,360.9162,0.9012,0,Normal
TRN001476,274.5992,3.0,33.9243,36.3807,320.7598,1.481,0,Normal
TRN001477,60.9148,12.0,36.1424,28.7467,214.4814,3.8156,0,Normal
TRN001478,122.7432,2.0,16.5753,48.097,354.1734,2.2544,0,Normal
TRN001479,62.8329,2.0,12.8798,7.7059,343.882,1.1098,0,Normal
TRN001480,109.6743,6.0,31.7631,40.5677,201.1134,0.4228,0,Normal
TRN001481,67.8036,7.0,26.6816,14.6887,151.3137,1.9539,0,Normal
TRN001482,131.7425,5.0,31.1631,20.6419,495.1108,3.088,0,Normal
TRN001483,101.5201,3.0,19.7525,33.0109,255.6868,0.9503,0,Normal
TRN001484,74.5179,5.0,24.6658,5.7884,288.1477,0.5928,0,Normal
TRN001485,55.0555,2.0,18.4281,25.1924,344.6885,0.3331,0,Normal
TRN001486,104.1986,1.0,14.0264,21.8599,211.4304,0.0718,0,Normal
TRN001487,50.6887,3.0,17.5534,26.3053,369.8716,0.9382,0,Normal
TRN001488,111.2922,1.0,11.4737,20.8808,295.2748,0.2293,0,Normal
TRN001489,404.265,3.0,33.1198,30.8471,309.7509,2.7447,0,Normal
TRN001490,198.6005,3.0,27.2573,18.4054,544.4765,3.3824,0,Normal
TRN001491,134.6506,3.0,26.1636,27.8927,338.2116,2.2358,0,Normal
TRN001492,89.1483,4.0,24.4529,32.9519,280.9038,0.0902,0,Normal
TRN001493,31.2179,1.0,13.9516,59.6083,178.8226,1.596,0,Normal
TRN001494,42.991,3.0,25.7645,68.8849,360.019,1.1707,0,Normal
TRN001495,185.984,3.0,27.471,8.3969,484.8283,0.8157,0,Normal
TRN001496,57.5482,1.0,22.4569,62.8596,283.4189,0.5097,0,Normal
TRN001497,64.8827,5.0,29.0273,12.9111,482.8703,3.1669,0,Normal
TRN001498,80.9723,2.0,17.206,28.0735,362.5747,0.0383,0,Normal
TRN001499,54.4603,6.0,24.8455,6.236,324.7513,2.9206,0,Normal
TRN001500,45.1189,2.0,20.452,3.3326,385.0525,1.016,0,Normal
TRN001501,88.4235,2.0,12.3491,112.8862,154.6231,2.2319,0,Normal
TRN001502,55.5271,5.0,15.8086,28.6642,257.7771,0.3261,0,Normal
TRN001503,67.8262,6.0,16.8774,23.9452,262.9107,0.6384,0,Normal
TRN001504,62.0515,3.0,18.1313,35.906,289.7712,0.1517,0,Normal
TRN001505,123.3001,4.0,20.6489,24.4025,715.9729,1.2639,0,Normal
TRN001506,84.7974,2.0,10.7896,52.2564,330.238,0.4207,0,Normal
TRN001507,77.9738,1.0,16.9759,34.4081,141.6891,2.3621,0,Normal
TRN001508,129.618,3.0,20.5585,46.3624,226.2394,0.8492,0,Normal
TRN001509,99.3988,6.0,30.3902,14.8244,309.883,0.0429,0,Normal
TRN001510,80.8828,3.0,29.3958,7.2188,337.5476,1.1136,0,Normal
TRN001511,121.6499,6.0,27.54,56.508,61.1643,2.0409,0,Normal
TRN001512,139.5676,5.0,20.9017,37.0673,402.1709,0.1557,0,Normal
TRN001513,91.1953,2.0,21.4255,9.8618,410.9133,1.5279,0,Normal
TRN001514,90.1857,1.0,16.703,10.0249,174.4985,0.0143,0,Normal
TRN001515,56.6447,1.0,14.2819,31.3627,477.964,0.4821,0,Normal
TRN001516,58.9774,5.0,17.2562,43.7798,282.3644,2.7852,0,Normal
TRN001517,137.8523,1.0,16.0037,12.8245,192.892,0.0894,0,Normal
TRN001518,130.0936,9.0,29.1643,47.9638,167.7876,2.7655,0,Normal
TRN001519,118.2096,1.0,21.6578,59.3347,397.85,0.9973,0,Normal
TRN001520,100.8627,1.0,19.5853,30.751,234.2433,3.5722,0,Normal
TRN001521,90.5789,3.0,28.7981,28.7948,355.6511,2.3939,0,Normal
TRN001522,124.3204,1.0,21.2229,9.0124,165.0714,2.2059,0,Normal
TRN001523,154.5437,4.0,25.5305,14.9431,264.5546,0.5375,0,Normal
TRN001524,152.889,3.0,20.32,26.0584,384.7982,0.0614,0,Normal
TRN001525,86.5927,1.0,11.3434,37.7899,536.0225,0.0371,0,Normal
TRN001526,214.7534,5.0,24.1669,32.9103,565.2972,0.7619,0,Normal
TRN001527,114.5342,7.0,23.0095,4.091,530.5689,0.6882,0,Normal
TRN001528,131.2737,4.0,9.79,12.172,984.5404,1.8312,0,Normal
TRN001529,100.3854,1.0,11.9703,34.5383,358.4526,1.9036,0,Normal
TRN001530,111.1968,5.0,31.4029,38.5008,162.4094,2.2471,0,Normal
TRN001531,64.5109,4.0,22.1009,20.5818,229.071,1.6042,0,Normal
TRN001532,140.0658,6.0,24.0197,45.0387,557.5207,2.2596,0,Normal
TRN001533,475.6684,4.0,36.6408,44.5566,213.3609,1.2244,0,Normal
TRN001534,72.1334,1.0,6.2576,107.848,52.2752,0.2129,0,Normal
TRN001535,111.8588,11.0,33.8255,28.9446,269.7352,1.767,0,Normal
TRN001536,69.9185,3.0,25.3346,19.9407,472.9614,1.5704,0,Normal
TRN001537,74.8616,2.0,17.0146,12.8977,226.698,2.506,0,Normal
TRN001538,203.5828,3.0,14.7655,7.884,571.6204,0.8878,0,Normal
TRN001539,61.7939,3.0,16.5931,43.2113,751.9102,0.365,0,Normal
TRN001540,79.6939,9.0,34.6856,39.7955,354.0718,0.4182,0,Normal
TRN001541,38.5391,1.0,16.142,8.9377,820.4622,3.3648,0,Normal
TRN001542,64.9376,9.0,20.6813,43.4206,655.0185,0.9575,0,Normal
TRN001543,37.0573,4.0,31.1352,32.0348,480.5975,1.7885,0,Normal
TRN001544,131.6876,2.0,13.34,22.4626,378.6617,1.2948,0,Normal
TRN001545,476.8603,6.0,36.4755,3.6943,361.4232,2.3474,0,Normal
TRN001546,75.5174,2.0,12.4562,39.5053,300.2069,4.3664,0,Normal
TRN001547,34.7108,1.0,9.5349,86.7933,418.2181,0.645,0,Normal
TRN001548,147.5683,4.0,20.9041,14.4518,95.4993,0.6375,0,Normal
TRN001549,64.8077,4.0,23.449,32.0784,670.1302,1.6376,0,Normal
TRN001550,195.6258,6.0,34.2996,41.8382,827.9557,0.894,0,Normal
TRN001551,74.8397,2.0,15.6885,1.9096,91.3395,2.4421,0,Normal
TRN001552,63.7669,4.0,15.1811,12.406,465.6713,3.9258,0,Normal
TRN001553,82.377,4.0,23.2764,6.6548,642.418,2.1295,0,Normal
TRN001554,139.256,4.0,25.4138,86.4384,336.3132,3.7717,0,Normal
TRN001555,77.6228,2.0,18.9187,1.7622,292.2981,1.3827,0,Normal
TRN001556,68.9817,3.0,20.2931,22.3803,258.5891,3.1602,0,Normal
TRN001557,80.8978,3.0,18.7686,34.8833,232.7104,0.1052,0,Normal
TRN001558,48.7162,1.0,15.6958,14.3443,369.9398,1.6097,0,Normal
TRN001559,122.2917,3.0,19.872,2.3469,569.2343,3.7095,0,Normal
TRN001560,34.7462,4.0,24.5673,23.1532,101.7405,1.8529,0,Normal
TRN001561,71.8055,1.0,27.1555,14.1307,182.857,1.6308,0,Normal
TRN001562,143.1847,3.0,22.4097,37.829,223.7666,0.7131,0,Normal
TRN001563,106.2075,3.0,20.1844,48.4982,130.5171,0.4552,0,Normal
TRN001564,122.7335,3.0,22.075,9.0061,439.4982,1.5503,0,Normal
TRN001565,86.2935,1.0,13.2307,15.4942,409.4361,0.3596,0,Normal
TRN001566,172.45,5.0,29.3606,16.2036,495.7304,2.2896,0,Normal
TRN001567,147.4206,2.0,22.3656,47.9888,81.6283,0.8528,0,Normal
TRN001568,120.6772,5.0,21.6213,29.3743,465.104,2.5296,0,Normal
TRN001569,162.8638,4.0,28.2106,9.3771,567.5132,0.3005,0,Normal
TRN001570,131.9661,3.0,21.2138,59.2752,444.0649,1.601,0,Normal
TRN001571,73.5754,3.0,14.2249,14.3054,322.0857,1.3808,0,Normal
TRN001572,44.1571,2.0,18.3035,17.9489,298.3204,0.0524,0,Normal
TRN001573,120.2403,4.0,23.3934,11.6724,389.1918,0.4535,0,Normal
TRN001574,126.2505,1.0,22.7209,31.1455,365.5543,3.5362,0,Normal
TRN001575,159.8142,2.0,24.7512,20.5678,227.5784,0.7666,0,Normal
TRN001576,52.7751,1.0,14.801,71.8604,85.8763,0.7363,0,Normal
TRN001577,56.924,3.0,16.1319,29.6863,245.5951,1.1675,0,Normal
TRN001578,128.5165,5.0,24.0068,12.3624,777.9863,2.3623,0,Normal
TRN001579,82.4916,1.0,18.2037,27.2026,93.8073,0.1318,0,Normal
TRN001580,33.831,4.0,21.6029,79.0248,362.3883,0.6152,0,Normal
TRN001581,124.0748,9.0,31.3497,8.3139,682.4932,3.8288,0,Normal
TRN001582,33.5004,2.0,15.7187,39.4762,502.0591,2.728,0,Normal
TRN001583,57.471,3.0,23.4956,3.7625,542.5247,1.0322,0,Normal
TRN001584,190.0145,2.0,18.279,68.3663,511.0126,2.1964,0,Normal
TRN001585,253.6247,4.0,39.2739,18.356,131.4368,0.0865,0,Normal
TRN001586,44.7062,3.0,21.8801,12.0365,619.3394,0.3643,0,Normal
TRN001587,71.3425,1.0,10.3596,75.7049,664.9075,0.2446,0,Normal
TRN001588,101.5521,4.0,22.4805,25.7728,155.4782,1.1003,0,Normal
TRN001589,237.7878,2.0,27.186,26.5791,257.4066,1.1698,0,Normal
TRN001590,69.6904,3.0,17.1923,18.5962,339.0026,0.0918,0,Normal
TRN001591,67.6459,2.0,9.8919,19.3041,259.1365,2.0066,0,Normal
TRN001592,205.9333,1.0,15.5123,3.2744,216.5064,0.5692,0,Normal
TRN001593,75.4268,5.0,24.8504,39.038,219.3668,0.1518,0,Normal
TRN001594,134.2512,3.0,12.4257,6.7047,464.29,2.3971,0,Normal
TRN001595,42.439,3.0,10.7386,53.5823,534.077,0.3101,0,Normal
TRN001596,87.4341,5.0,25.2444,9.9728,219.8912,0.0756,0,Normal
TRN001597,38.255,3.0,16.7262,28.576,532.2428,0.562,0,Normal
TRN001598,53.0744,4.0,16.3787,15.9863,258.5067,0.6362,0,Normal
TRN001599,164.8821,8.0,27.2972,18.5922,161.5166,1.4424,0,Normal
TRN001600,86.5708,1.0,9.1759,21.8108,384.1712,1.5273,0,Normal
TRN001601,78.2667,5.0,24.6616,34.5781,330.7782,1.0461,0,Normal
TRN001602,66.5973,3.0,14.7982,74.1952,391.8015,1.4492,0,Normal
TRN001603,89.8979,6.0,21.4677,18.1988,388.4408,2.2854,0,Normal
TRN001604,103.6435,5.0,24.8614,2.5447,367.3582,1.2963,0,Normal
TRN001605,158.0309,1.0,17.7479,63.2725,310.6645,2.9433,0,Normal
TRN001606,24.1222,8.0,21.321,43.5628,526.0847,0.416,0,Normal
TRN001607,61.0108,2.0,7.1882,9.588,446.1405,2.3671,0,Normal
TRN001608,103.2507,3.0,21.9509,7.9293,263.4264,2.8431,0,Normal
TRN001609,87.5877,7.0,25.9605,35.7901,259.9275,2.1787,0,Normal
TRN001610,114.4902,4.0,19.4202,31.167,124.781,1.5736,0,Normal
TRN001611,110.1955,5.0,18.1698,87.2259,136.247,0.169,0,Normal
TRN001612,78.0659,2.0,17.7961,39.3309,298.9628,4.7919,0,Normal
TRN001613,69.8627,4.0,22.8476,15.0818,491.7684,0.6648,0,Normal
TRN001614,82.1029,6.0,24.3624,12.1027,200.0318,0.8874,0,Normal
TRN001615,170.1365,3.0,30.6451,27.834,456.6229,2.4216,0,Normal
TRN001616,64.5491,6.0,26.7831,3.4997,360.5269,1.7419,0,Normal
TRN001617,112.4724,12.0,33.4001,5.3328,207.0927,1.1261,0,Normal
TRN001618,96.0356,3.0,23.5526,8.4476,337.3347,0.2142,0,Normal
TRN001619,224.8506,2.0,23.1131,14.7337,330.4244,2.8916,0,Normal
TRN001620,76.4004,3.0,19.4,25.4371,212.1295,1.1044,0,Normal
TRN001621,164.0614,6.0,33.224,41.3015,441.0612,3.0633,0,Normal
TRN001622,184.7115,2.0,16.9746,65.9556,516.3349,0.3467,0,Normal
TRN001623,94.6158,6.0,24.4281,57.2083,276.1689,1.8117,0,Normal
TRN001624,89.8067,8.0,33.0918,50.9385,170.2695,1.7021,0,Normal
TRN001625,78.9262,2.0,19.3074,17.9684,529.2006,0.8965,0,Normal
TRN001626,87.333,7.0,23.7114,12.4239,131.3475,2.5668,0,Normal
TRN001627,136.796,2.0,11.2571,35.2316,377.0256,2.3036,0,Normal
TRN001628,118.1209,11.0,21.2825,36.965,199.9041,2.9033,0,Normal
TRN001629,108.8237,3.0,30.6897,9.3816,162.2433,0.3035,0,Normal
TRN001630,53.9306,6.0,24.4301,21.7225,242.4719,3.4676,0,Normal
TRN001631,51.9595,4.0,16.8982,11.4829,330.1965,1.6679,0,Normal
TRN001632,292.0741,6.0,32.9699,5.0967,181.8346,3.5737,0,Normal
TRN001633,85.5425,4.0,16.2556,33.2112,147.3057,1.6522,0,Normal
TRN001634,61.0425,4.0,18.4805,50.2133,109.0481,0.1626,0,Normal
TRN001635,208.911,4.0,20.6072,81.7229,682.7756,5.0408,0,Normal
TRN001636,116.9842,7.0,19.5281,23.1357,392.8128,1.632,0,Normal
TRN001637,119.3692,2.0,8.653,4.0013,207.9259,0.9648,0,Normal
TRN001638,92.1439,2.0,10.2367,91.8729,402.9574,0.0566,0,Normal
TRN001639,78.5563,2.0,22.8559,97.5407,328.4817,1.8394,0,Normal
TRN001640,84.3068,5.0,17.5163,160.3067,464.9441,2.8437,0,Normal
TRN001641,40.9827,3.0,20.6089,118.3883,288.006,0.4953,0,Normal
TRN001642,91.8213,9.0,33.497,31.6967,507.6261,0.4372,0,Normal
TRN001643,100.4685,1.0,17.0993,26.4014,224.5411,1.6601,0,Normal
TRN001644,269.1338,5.0,27.4268,46.4258,358.9618,1.3303,0,Normal
TRN001645,91.8584,2.0,18.8802,6.3169,491.3649,2.0519,0,Normal
TRN001646,25.9921,6.0,19.8266,13.9943,368.2613,3.8774,0,Normal
TRN001647,88.278,2.0,24.1093,23.4088,791.2185,0.7936,0,Normal
TRN001648,454.7973,9.0,50.8006,58.744,460.3851,2.4269,0,Normal
TRN001649,149.2386,3.0,28.9724,60.6368,399.4378,0.3018,0,Normal
TRN001650,57.8634,3.0,7.7674,24.5168,266.1743,2.4759,0,Normal
TRN001651,126.1926,2.0,17.2316,7.0673,362.997,2.6403,0,Normal
TRN001652,67.5279,3.0,18.8843,49.5754,582.5794,2.247,0,Normal
TRN001653,45.8648,8.0,27.9206,6.5331,248.1885,0.3312,0,Normal
TRN001654,75.7122,4.0,12.0134,16.3417,196.0322,0.1198,0,Normal
TRN001655,97.1627,3.0,11.1835,31.516,248.9491,0.8634,0,Normal
TRN001656,31.2111,3.0,24.1263,5.705,241.8092,1.9416,0,Normal
TRN001657,50.861,1.0,12.4845,13.1722,427.9349,0.8372,0,Normal
TRN001658,87.3641,3.0,12.1207,55.1955,743.2816,0.7926,0,Normal
TRN001659,78.2358,5.0,16.72,46.4571,134.9717,0.7841,0,Normal
TRN001660,117.0938,3.0,22.5507,8.1302,79.1322,2.163,0,Normal
TRN001661,56.9488,14.0,30.8805,34.5483,333.3652,0.1363,0,Normal
TRN001662,131.6176,3.0,22.3147,3.9123,182.2917,0.5822,0,Normal
TRN001663,48.5209,3.0,13.3046,42.8408,385.3144,0.7818,0,Normal
TRN001664,261.01,9.0,25.9143,14.34,408.9466,3.6625,0,Normal
TRN001665,39.2926,6.0,29.4971,22.1036,242.4146,0.1486,0,Normal
TRN001666,49.5547,1.0,17.2254,28.5719,434.0305,0.5389,0,Normal
TRN001667,119.2093,5.0,22.0036,8.6841,220.9071,3.886,0,Normal
TRN001668,233.7069,3.0,22.0729,13.3006,220.7038,2.6596,0,Normal
TRN001669,113.0705,4.0,29.282,83.8799,202.51,2.3697,0,Normal
TRN001670,123.1549,2.0,22.2681,20.7645,250.4137,1.0014,0,Normal
TRN001671,94.012,4.0,27.0245,29.8793,316.3332,1.1997,0,Normal
TRN001672,49.647,1.0,12.3192,30.2737,298.1053,3.6683,0,Normal
TRN001673,71.9969,4.0,20.7732,67.2363,349.3429,1.9298,0,Normal
TRN001674,49.3214,3.0,20.2372,48.599,422.6743,0.154,0,Normal
TRN001675,45.7514,4.0,16.851,9.1827,351.7496,3.6018,0,Normal
TRN001676,108.8394,2.0,18.3317,73.3561,675.9262,2.4037,0,Normal
TRN001677,53.6538,5.0,18.4598,92.8788,328.3818,0.6747,0,Normal
TRN001678,113.9131,5.0,25.4823,9.1225,472.8887,0.4282,0,Normal
TRN001679,44.1087,3.0,11.4368,19.6357,124.6173,3.0259,0,Normal
TRN001680,108.5056,1.0,20.1575,24.0267,349.3804,0.9844,0,Normal
TRN001681,66.9459,2.0,18.8967,20.3078,296.2935,1.0035,0,Normal
TRN001682,193.1986,1.0,19.2454,43.0027,282.1957,0.096,0,Normal
TRN001683,108.7743,4.0,24.0547,22.2269,576.5461,0.8365,0,Normal
TRN001684,199.7516,5.0,24.6666,16.5701,807.2733,5.2529,0,Normal
TRN001685,59.7954,4.0,16.7422,44.4888,424.9668,2.4067,0,Normal
TRN001686,100.2637,8.0,30.2279,2.6574,108.2154,1.4429,0,Normal
TRN001687,53.0698,3.0,21.2925,31.7415,235.6217,1.4165,0,Normal
TRN001688,75.5843,3.0,16.6091,39.2868,137.2476,2.0289,0,Normal
TRN001689,80.3865,1.0,13.3483,70.0813,344.5714,2.1764,0,Normal
TRN001690,66.2301,4.0,19.4032,28.1275,397.0552,2.263,0,Normal
TRN001691,46.658,1.0,12.373,4.3008,118.4819,1.2104,0,Normal
TRN001692,40.1592,2.0,24.0312,29.5125,628.9665,0.9683,0,Normal
TRN001693,24.2852,3.0,18.9324,3.8842,160.8472,0.3636,0,Normal
TRN001694,50.9333,3.0,18.3557,36.1272,387.4894,1.3843,0,Normal
TRN001695,124.7893,1.0,13.204,61.6166,621.9404,0.5053,0,Normal
TRN001696,39.7769,8.0,29.0871,25.0957,348.0848,0.1581,0,Normal
TRN001697,43.0422,1.0,11.9485,22.2492,213.3232,1.6924,0,Normal
TRN001698,297.1226,9.0,32.6356,47.7926,206.4443,0.8517,0,Normal
TRN001699,61.2521,1.0,19.5069,35.1034,353.0128,1.8557,0,Normal
TRN001700,112.9243,2.0,20.889,45.1664,473.3839,1.5791,0,Normal
TRN001701,126.3856,2.0,6.9063,116.6374,380.4348,3.357,0,Normal
TRN001702,131.3305,2.0,18.8077,17.567,203.9099,0.6408,0,Normal
TRN001703,40.8246,2.0,17.0565,37.9953,292.4936,2.2841,0,Normal
TRN001704,75.3413,4.0,18.939,74.2398,188.6036,1.7142,0,Normal
TRN001705,38.9412,8.0,26.1648,75.0603,187.4284,3.8532,0,Normal
TRN001706,409.5188,11.0,33.7847,40.8206,181.9068,2.9413,0,Normal
TRN001707,38.018,4.0,5.1755,21.475,258.6339,1.6384,0,Normal
TRN001708,53.363,4.0,14.9904,44.7247,309.0343,1.0208,0,Normal
TRN001709,56.2897,11.0,31.8814,45.4334,328.348,0.94,0,Normal
TRN001710,40.7173,4.0,3.3003,51.2259,369.945,0.3111,0,Normal
TRN001711,191.1665,7.0,24.9731,9.7742,210.4157,2.8591,0,Normal
TRN001712,324.621,1.0,15.2479,91.1758,312.4914,1.3093,0,Normal
TRN001713,74.8371,5.0,20.9062,74.4339,333.0504,0.9374,0,Normal
TRN001714,44.9823,7.0,33.8639,25.7565,550.4548,0.2674,0,Normal
TRN001715,26.0568,2.0,14.8261,69.3235,120.7783,1.0612,0,Normal
TRN001716,82.3891,3.0,18.8461,24.2961,140.7618,1.27,0,Normal
TRN001717,76.3319,3.0,23.3678,81.2052,413.9032,0.0415,0,Normal
TRN001718,63.6537,1.0,15.8344,29.3307,436.3358,0.7212,0,Normal
