invoice_no,customer_id,invoice_date,product_code,quantity,unit_price,is_cancelled,known_profile
INV001275,CU0176,2025-01-09,P116,3,76.8,False,Sampiyon
CINV003542,CU0469,2025-01-09,P125,-2,139.62,True,Sampiyon
INV000139,CU0017,2025-01-09,P134,5,5.0,False,Riskli
INV000139,CU0017,2025-01-09,P052,3,88.69,False,Riskli
INV001517,CU0209,2025-01-09,P019,3,43.59,False,Sadik
INV002931,CU0383,2025-01-09,P079,3,6.5,False,Uykuda
INV002930,CU0383,2025-01-09,P160,5,7.1,False,Uykuda
INV000862,CU0122,2025-01-09,P028,5,68.16,False,Riskli
INV000846,CU0120,2025-01-09,P176,1,6.09,False,Sadik
INV000846,CU0120,2025-01-09,P173,3,9.36,False,Sadik
INV000846,CU0120,2025-01-09,P010,5,45.68,False,Sadik
INV000862,CU0122,2025-01-09,P171,1,63.63,False,Riskli
INV001517,CU0209,2025-01-09,P064,2,182.43,False,Sadik
INV003747,CU0498,2025-01-09,P046,5,142.74,False,Sampiyon
INV002931,CU0383,2025-01-09,P144,2,62.08,False,Uykuda
INV001774,CU0242,2025-01-10,P102,2,139.79,False,Sampiyon
INV002681,CU0349,2025-01-10,P044,2,52.05,False,Riskli
INV003189,CU0422,2025-01-10,P131,1,318.87,False,Sadik
INV002681,CU0349,2025-01-10,P023,2,26.85,False,Riskli
INV003246,CU0429,2025-01-10,P016,2,97.41,False,Potansiyel
INV002273,CU0297,2025-01-10,P100,3,155.61,False,Riskli
INV003973,CU0527,2025-01-10,P123,5,5.0,False,Sampiyon
INV003973,CU0527,2025-01-10,P095,5,22.18,False,Sampiyon
INV001774,CU0242,2025-01-10,P072,5,16.14,False,Sampiyon
INV001405,CU0191,2025-01-10,P160,2,40.69,False,Uykuda
INV001774,CU0242,2025-01-10,P099,1,79.01,False,Sampiyon
INV003189,CU0422,2025-01-10,P104,5,11.95,False,Sadik
INV003212,CU0425,2025-01-10,P127,5,15.35,False,Riskli
INV001405,CU0191,2025-01-10,P160,1,151.48,False,Uykuda
INV001774,CU0242,2025-01-10,P055,2,34.39,False,Sampiyon
INV002607,CU0332,2025-01-10,P096,2,25.36,False,Uykuda
INV002183,CU0285,2025-01-10,P008,4,133.33,False,Sampiyon
INV002607,CU0332,2025-01-10,P090,1,63.66,False,Uykuda
INV003222,CU0426,2025-01-10,P094,2,48.8,False,Uykuda
INV003212,CU0425,2025-01-10,P106,5,5.0,False,Riskli
INV002607,CU0332,2025-01-10,P021,5,24.72,False,Uykuda
INV003212,CU0425,2025-01-10,P119,3,68.19,False,Riskli
INV003222,CU0426,2025-01-10,P172,4,16.98,False,Uykuda
INV002410,CU0313,2025-01-10,P044,5,11.78,False,Riskli
INV004210,CU0558,2025-01-10,P120,4,32.51,False,Sadik
INV003973,CU0527,2025-01-10,P091,2,185.69,False,Sampiyon
INV000708,CU0098,2025-01-10,P128,1,46.98,False,Sampiyon
INV000708,CU0098,2025-01-10,P007,4,22.39,False,Sampiyon
INV000708,CU0098,2025-01-10,P101,3,171.16,False,Sampiyon
INV003748,CU0498,2025-01-10,P167,1,239.67,False,Sampiyon
INV003306,CU0438,2025-01-10,P030,3,69.98,False,Riskli
INV003306,CU0438,2025-01-10,P072,5,6.17,False,Riskli
INV003306,CU0438,2025-01-10,P107,1,200.14,False,Riskli
INV002051,CU0270,2025-01-10,P049,2,14.61,False,Uykuda
INV003314,CU0440,2025-01-10,P030,1,161.44,False,Sampiyon
INV003003,CU0395,2025-01-10,P148,5,67.42,False,Riskli
INV004393,CU0581,2025-01-10,P019,3,53.82,False,Riskli
INV004393,CU0581,2025-01-10,P052,5,56.84,False,Riskli
INV003090,CU0409,2025-01-10,P122,2,22.37,False,Uykuda
INV003090,CU0409,2025-01-10,P150,3,8.98,False,Uykuda
INV003090,CU0409,2025-01-10,P038,5,10.47,False,Uykuda
INV003090,CU0409,2025-01-10,P067,1,78.21,False,Uykuda
INV003314,CU0440,2025-01-10,P165,1,302.8,False,Sampiyon
INV002051,CU0270,2025-01-10,P102,1,40.28,False,Uykuda
INV002051,CU0270,2025-01-10,P026,2,10.48,False,Uykuda
INV004069,CU0538,2025-01-10,P039,4,14.93,False,Potansiyel
INV002410,CU0313,2025-01-10,P113,3,5.0,False,Riskli
INV002410,CU0313,2025-01-10,P091,1,116.35,False,Riskli
INV004210,CU0558,2025-01-10,P042,4,23.58,False,Sadik
INV002681,CU0349,2025-01-10,P047,4,5.0,False,Riskli
INV004210,CU0558,2025-01-10,P127,3,40.63,False,Sadik
INV001896,CU0256,2025-01-10,P157,4,205.48,False,Sampiyon
INV003748,CU0498,2025-01-10,P149,4,66.06,False,Sampiyon
INV004068,CU0538,2025-01-10,P151,3,105.31,False,Potansiyel
INV004069,CU0538,2025-01-10,P065,5,18.38,False,Potansiyel
INV004069,CU0538,2025-01-10,P051,3,34.45,False,Potansiyel
INV004185,CU0549,2025-01-10,P050,3,10.34,False,Uykuda
INV004185,CU0549,2025-01-10,P011,4,6.3,False,Uykuda
INV004185,CU0549,2025-01-10,P083,3,9.11,False,Uykuda
INV004185,CU0549,2025-01-10,P114,5,5.0,False,Uykuda
INV003155,CU0417,2025-01-10,P178,2,45.08,False,Uykuda
INV003155,CU0417,2025-01-10,P160,2,32.11,False,Uykuda
INV003155,CU0417,2025-01-10,P054,2,5.0,False,Uykuda
INV002410,CU0313,2025-01-10,P006,1,103.68,False,Riskli
INV002681,CU0349,2025-01-10,P149,4,36.88,False,Riskli
INV003246,CU0429,2025-01-10,P024,1,29.87,False,Potansiyel
INV004345,CU0576,2025-01-10,P118,1,5.0,False,Riskli
INV000186,CU0025,2025-01-10,P073,1,91.79,False,Riskli
INV000186,CU0025,2025-01-10,P170,3,31.26,False,Riskli
INV000186,CU0025,2025-01-10,P018,1,90.14,False,Riskli
INV004345,CU0576,2025-01-10,P081,4,5.0,False,Riskli
INV004345,CU0576,2025-01-10,P121,1,309.3,False,Riskli
INV004345,CU0576,2025-01-10,P090,3,13.63,False,Riskli
INV000316,CU0044,2025-01-11,P001,5,50.96,False,Sadik
INV003162,CU0419,2025-01-11,P033,4,20.75,False,Sadik
INV003331,CU0441,2025-01-11,P175,3,22.04,False,Riskli
INV003331,CU0441,2025-01-11,P119,1,348.37,False,Riskli
INV000196,CU0027,2025-01-11,P035,1,104.58,False,Uykuda
INV003040,CU0399,2025-01-11,P124,3,31.86,False,Uykuda
INV003040,CU0399,2025-01-11,P143,5,5.0,False,Uykuda
INV003040,CU0399,2025-01-11,P045,2,18.77,False,Uykuda
INV003331,CU0441,2025-01-11,P139,2,17.94,False,Riskli
INV000891,CU0127,2025-01-11,P015,2,9.03,False,Sadik
INV000316,CU0044,2025-01-11,P131,5,5.0,False,Sadik
INV003775,CU0501,2025-01-11,P176,4,17.26,False,Uykuda
INV003775,CU0501,2025-01-11,P145,1,68.97,False,Uykuda
INV003775,CU0501,2025-01-11,P042,4,5.0,False,Uykuda
INV004037,CU0534,2025-01-11,P172,2,69.64,False,Sadik
INV004037,CU0534,2025-01-11,P173,1,62.96,False,Sadik
INV000842,CU0119,2025-01-11,P083,4,5.0,False,Uykuda
INV002865,CU0374,2025-01-11,P114,2,206.47,False,Sadik
INV000842,CU0119,2025-01-11,P108,4,38.69,False,Uykuda
INV002329,CU0303,2025-01-11,P021,3,7.78,False,Sadik
INV003162,CU0419,2025-01-11,P023,5,43.62,False,Sadik
INV003162,CU0419,2025-01-11,P050,1,82.85,False,Sadik
INV003420,CU0452,2025-01-11,P013,1,157.83,False,Sadik
INV001249,CU0172,2025-01-11,P155,5,31.89,False,Sampiyon
INV000891,CU0127,2025-01-11,P092,1,501.8,False,Sadik
INV004037,CU0534,2025-01-11,P177,5,27.23,False,Sadik
INV000724,CU0099,2025-01-11,P118,3,5.0,False,Potansiyel
INV000724,CU0099,2025-01-11,P017,5,20.88,False,Potansiyel
INV000724,CU0099,2025-01-11,P125,1,48.97,False,Potansiyel
INV000724,CU0099,2025-01-11,P099,2,30.0,False,Potansiyel
INV004499,CU0597,2025-01-11,P054,2,73.59,False,Sadik
INV004499,CU0597,2025-01-11,P027,1,5.89,False,Sadik
INV004499,CU0597,2025-01-11,P076,5,9.03,False,Sadik
INV004499,CU0597,2025-01-11,P178,5,63.05,False,Sadik
INV001740,CU0236,2025-01-11,P039,1,258.15,False,Riskli
INV001249,CU0172,2025-01-11,P088,2,73.11,False,Sampiyon
INV001494,CU0205,2025-01-11,P136,3,30.0,False,Uykuda
INV001494,CU0205,2025-01-11,P066,4,5.91,False,Uykuda
INV001249,CU0172,2025-01-11,P104,5,27.77,False,Sampiyon
INV002146,CU0281,2025-01-11,P083,4,164.2,False,Sampiyon
INV001249,CU0172,2025-01-11,P122,1,190.07,False,Sampiyon
INV003420,CU0452,2025-01-11,P045,1,55.03,False,Sadik
INV003420,CU0452,2025-01-11,P133,2,38.19,False,Sadik
INV002329,CU0303,2025-01-11,P042,4,50.01,False,Sadik
INV003420,CU0452,2025-01-11,P028,2,23.19,False,Sadik
INV003162,CU0419,2025-01-11,P004,1,123.2,False,Sadik
INV002329,CU0303,2025-01-11,P132,1,147.76,False,Sadik
INV004037,CU0534,2025-01-11,P148,2,38.11,False,Sadik
INV000177,CU0022,2025-01-11,P039,5,27.89,False,Potansiyel
INV000941,CU0133,2025-01-11,P038,4,27.36,False,Sampiyon
INV002945,CU0386,2025-01-11,P034,3,12.44,False,Sadik
INV000941,CU0133,2025-01-11,P012,5,78.84,False,Sampiyon
CINV000842,CU0119,2025-01-11,P108,-4,38.69,True,Uykuda
INV002945,CU0386,2025-01-11,P048,5,93.43,False,Sadik
INV000941,CU0133,2025-01-11,P028,2,39.88,False,Sampiyon
INV000378,CU0052,2025-01-11,P170,3,100.7,False,Riskli
INV002497,CU0322,2025-01-11,P118,4,31.17,False,Sadik
INV000941,CU0133,2025-01-11,P058,3,12.27,False,Sampiyon
INV002497,CU0322,2025-01-11,P132,2,164.47,False,Sadik
INV000177,CU0022,2025-01-11,P070,5,8.27,False,Potansiyel
INV004125,CU0543,2025-01-12,P142,2,5.0,False,Sadik
INV004125,CU0543,2025-01-12,P172,1,112.3,False,Sadik
INV004125,CU0543,2025-01-12,P108,3,94.37,False,Sadik
INV003163,CU0419,2025-01-12,P043,4,5.51,False,Sadik
INV003974,CU0527,2025-01-12,P032,2,233.41,False,Sampiyon
INV002986,CU0393,2025-01-12,P014,3,50.9,False,Sampiyon
INV003163,CU0419,2025-01-12,P008,1,47.06,False,Sadik
INV001919,CU0258,2025-01-12,P115,2,5.35,False,Uykuda
INV003628,CU0479,2025-01-12,P102,5,13.55,False,Riskli
INV003628,CU0479,2025-01-12,P154,5,27.97,False,Riskli
CINV002749,CU0359,2025-01-12,P045,-2,5.0,True,Uykuda
INV003974,CU0527,2025-01-12,P157,1,117.84,False,Sampiyon
INV003628,CU0479,2025-01-12,P179,2,16.0,False,Riskli
INV001919,CU0258,2025-01-12,P098,2,48.08,False,Uykuda
INV000863,CU0122,2025-01-12,P063,3,133.29,False,Riskli
INV004292,CU0569,2025-01-12,P127,5,11.16,False,Sadik
INV004125,CU0543,2025-01-12,P108,5,6.61,False,Sadik
INV001757,CU0238,2025-01-12,P014,5,85.0,False,Sadik
INV002103,CU0277,2025-01-12,P170,5,65.66,False,Riskli
INV002749,CU0359,2025-01-12,P110,1,25.47,False,Uykuda
INV002749,CU0359,2025-01-12,P045,2,5.0,False,Uykuda
INV002749,CU0359,2025-01-12,P111,5,11.83,False,Uykuda
INV002749,CU0359,2025-01-12,P082,5,8.16,False,Uykuda
INV001417,CU0195,2025-01-12,P130,2,48.91,False,Uykuda
INV003689,CU0487,2025-01-12,P109,4,43.7,False,Uykuda
INV000300,CU0042,2025-01-12,P147,2,218.1,False,Sadik
INV000300,CU0042,2025-01-12,P105,2,8.55,False,Sadik
INV000300,CU0042,2025-01-12,P048,2,5.0,False,Sadik
INV000300,CU0042,2025-01-12,P167,1,5.0,False,Sadik
INV003628,CU0479,2025-01-12,P128,3,7.23,False,Riskli
INV004292,CU0569,2025-01-12,P094,3,110.62,False,Sadik
INV004292,CU0569,2025-01-12,P150,1,30.72,False,Sadik
INV003163,CU0419,2025-01-12,P032,1,245.66,False,Sadik
INV000616,CU0085,2025-01-12,P118,2,96.64,False,Potansiyel
INV003163,CU0419,2025-01-12,P029,1,6.52,False,Sadik
INV001919,CU0258,2025-01-12,P169,3,5.62,False,Uykuda
INV002986,CU0393,2025-01-12,P054,1,221.3,False,Sampiyon
INV001946,CU0261,2025-01-12,P062,5,21.47,False,Sampiyon
INV002986,CU0393,2025-01-12,P063,2,132.96,False,Sampiyon
INV004107,CU0541,2025-01-12,P016,5,77.47,False,Sadik
INV001946,CU0261,2025-01-12,P149,3,69.34,False,Sampiyon
INV003727,CU0495,2025-01-12,P101,5,66.03,False,Riskli
INV003727,CU0495,2025-01-12,P008,2,44.2,False,Riskli
INV003727,CU0495,2025-01-12,P094,2,10.84,False,Riskli
INV001946,CU0261,2025-01-12,P077,3,55.19,False,Sampiyon
INV002134,CU0280,2025-01-13,P014,3,124.41,False,Sadik
INV001897,CU0256,2025-01-13,P148,5,48.26,False,Sampiyon
INV001327,CU0182,2025-01-13,P178,4,49.58,False,Riskli
INV000942,CU0133,2025-01-13,P140,5,5.0,False,Sampiyon
INV001897,CU0256,2025-01-13,P013,5,32.27,False,Sampiyon
INV002460,CU0319,2025-01-13,P093,3,102.15,False,Sadik
INV002460,CU0319,2025-01-13,P021,4,37.42,False,Sadik
CINV000605,CU0084,2025-01-13,P164,-3,9.64,True,Sadik
INV001973,CU0264,2025-01-13,P023,5,5.78,False,Sadik
INV002400,CU0311,2025-01-13,P153,3,99.66,False,Sadik
INV001878,CU0255,2025-01-13,P020,2,5.0,False,Sampiyon
INV001878,CU0255,2025-01-13,P156,3,83.11,False,Sampiyon
INV004038,CU0534,2025-01-13,P008,3,5.0,False,Sadik
INV002459,CU0319,2025-01-13,P067,4,122.54,False,Sadik
INV001327,CU0182,2025-01-13,P068,1,179.56,False,Riskli
CINV004411,CU0583,2025-01-13,P136,-3,56.93,True,Sadik
INV000605,CU0084,2025-01-13,P028,3,48.45,False,Sadik
INV000605,CU0084,2025-01-13,P055,3,56.32,False,Sadik
INV002135,CU0280,2025-01-13,P063,3,73.29,False,Sadik
INV004039,CU0534,2025-01-13,P084,3,86.81,False,Sadik
INV001122,CU0153,2025-01-13,P103,3,12.61,False,Riskli
INV001897,CU0256,2025-01-13,P043,2,120.41,False,Sampiyon
INV002135,CU0280,2025-01-13,P071,2,43.44,False,Sadik
INV004038,CU0534,2025-01-13,P102,2,51.99,False,Sadik
INV002134,CU0280,2025-01-13,P110,5,6.19,False,Sadik
INV000996,CU0139,2025-01-13,P131,1,448.26,False,Riskli
INV001878,CU0255,2025-01-13,P024,3,51.76,False,Sampiyon
INV000605,CU0084,2025-01-13,P164,3,9.64,False,Sadik
INV001878,CU0255,2025-01-13,P131,3,18.09,False,Sampiyon
INV003234,CU0428,2025-01-13,P169,2,169.2,False,Sadik
INV000054,CU0006,2025-01-13,P008,5,20.11,False,Sampiyon
INV003234,CU0428,2025-01-13,P119,3,5.45,False,Sadik
INV004038,CU0534,2025-01-13,P155,5,16.26,False,Sadik
INV000054,CU0006,2025-01-13,P140,5,61.43,False,Sampiyon
INV001406,CU0191,2025-01-13,P084,4,16.52,False,Uykuda
INV001406,CU0191,2025-01-13,P154,4,5.0,False,Uykuda
INV001804,CU0245,2025-01-13,P161,4,27.51,False,Sampiyon
INV000942,CU0133,2025-01-13,P151,4,62.3,False,Sampiyon
INV000942,CU0133,2025-01-13,P013,2,11.79,False,Sampiyon
INV001973,CU0264,2025-01-13,P167,1,286.1,False,Sadik
INV001804,CU0245,2025-01-13,P030,4,5.0,False,Sampiyon
INV001804,CU0245,2025-01-13,P065,1,328.49,False,Sampiyon
INV001122,CU0153,2025-01-13,P177,5,10.2,False,Riskli
INV000054,CU0006,2025-01-13,P120,1,163.06,False,Sampiyon
INV004411,CU0583,2025-01-13,P136,3,56.93,False,Sadik
INV004411,CU0583,2025-01-13,P013,4,18.8,False,Sadik
INV003612,CU0476,2025-01-13,P125,4,5.06,False,Uykuda
INV003612,CU0476,2025-01-13,P161,1,8.47,False,Uykuda
INV003612,CU0476,2025-01-13,P116,5,19.62,False,Uykuda
INV003612,CU0476,2025-01-13,P006,3,23.9,False,Uykuda
INV001122,CU0153,2025-01-13,P058,5,37.09,False,Riskli
INV001473,CU0202,2025-01-13,P141,1,471.88,False,Riskli
INV002825,CU0367,2025-01-13,P108,1,60.65,False,Uykuda
INV004039,CU0534,2025-01-13,P126,2,71.79,False,Sadik
INV004411,CU0583,2025-01-13,P174,3,18.87,False,Sadik
INV001406,CU0191,2025-01-13,P077,1,82.04,False,Uykuda
INV002825,CU0367,2025-01-13,P087,3,25.96,False,Uykuda
INV004038,CU0534,2025-01-13,P148,3,24.33,False,Sadik
INV002825,CU0367,2025-01-13,P050,5,5.0,False,Uykuda
INV002825,CU0367,2025-01-13,P141,4,8.76,False,Uykuda
INV000805,CU0113,2025-01-13,P172,4,5.0,False,Sampiyon
INV000805,CU0113,2025-01-13,P037,1,320.64,False,Sampiyon
INV000805,CU0113,2025-01-13,P097,5,24.09,False,Sampiyon
INV000942,CU0133,2025-01-13,P129,3,69.07,False,Sampiyon
INV004411,CU0583,2025-01-13,P108,3,55.87,False,Sadik
INV002400,CU0311,2025-01-13,P057,3,21.15,False,Sadik
INV004002,CU0531,2025-01-14,P037,2,239.52,False,Sadik
INV000821,CU0115,2025-01-14,P134,3,9.95,False,Uykuda
INV003918,CU0518,2025-01-14,P038,1,630.73,False,Sampiyon
INV000821,CU0115,2025-01-14,P170,4,5.39,False,Uykuda
INV000821,CU0115,2025-01-14,P148,3,46.31,False,Uykuda
INV002076,CU0274,2025-01-14,P022,2,193.97,False,Sampiyon
INV004385,CU0580,2025-01-14,P005,2,63.14,False,Sadik
INV002076,CU0274,2025-01-14,P015,4,53.71,False,Sampiyon
INV004203,CU0556,2025-01-14,P155,5,11.86,False,Potansiyel
INV004385,CU0580,2025-01-14,P169,4,13.29,False,Sadik
INV004385,CU0580,2025-01-14,P152,4,25.41,False,Sadik
INV003722,CU0494,2025-01-14,P103,5,35.83,False,Uykuda
INV003723,CU0494,2025-01-14,P068,3,15.64,False,Uykuda
INV000157,CU0020,2025-01-14,P016,1,17.93,False,Riskli
INV000157,CU0020,2025-01-14,P041,3,80.66,False,Riskli
INV003723,CU0494,2025-01-14,P052,2,6.76,False,Uykuda
INV003723,CU0494,2025-01-14,P111,3,29.03,False,Uykuda
INV003728,CU0495,2025-01-14,P066,5,42.76,False,Riskli
INV003728,CU0495,2025-01-14,P064,2,18.67,False,Riskli
INV003728,CU0495,2025-01-14,P108,4,36.34,False,Riskli
INV003728,CU0495,2025-01-14,P009,5,5.11,False,Riskli
INV002076,CU0274,2025-01-14,P176,1,207.37,False,Sampiyon
INV004203,CU0556,2025-01-14,P087,2,27.52,False,Potansiyel
INV000821,CU0115,2025-01-14,P028,5,5.0,False,Uykuda
INV003156,CU0417,2025-01-14,P113,1,56.63,False,Uykuda
INV002325,CU0301,2025-01-14,P174,2,126.28,False,Potansiyel
INV002274,CU0297,2025-01-14,P044,3,10.15,False,Riskli
INV002351,CU0305,2025-01-14,P163,5,41.2,False,Potansiyel
INV002325,CU0301,2025-01-14,P030,2,8.75,False,Potansiyel
INV003156,CU0417,2025-01-14,P136,2,29.93,False,Uykuda
INV003156,CU0417,2025-01-14,P002,1,12.6,False,Uykuda
INV002351,CU0305,2025-01-14,P091,1,54.11,False,Potansiyel
INV002351,CU0305,2025-01-14,P160,2,39.34,False,Potansiyel
INV002351,CU0305,2025-01-14,P129,2,5.75,False,Potansiyel
INV002482,CU0321,2025-01-14,P084,2,5.0,False,Sampiyon
INV002274,CU0297,2025-01-14,P101,3,45.51,False,Riskli
INV002325,CU0301,2025-01-14,P140,5,12.33,False,Potansiyel
INV002482,CU0321,2025-01-14,P009,5,86.79,False,Sampiyon
INV002482,CU0321,2025-01-14,P080,3,91.12,False,Sampiyon
INV002630,CU0338,2025-01-14,P155,3,72.8,False,Riskli
INV003561,CU0470,2025-01-14,P108,3,97.55,False,Sadik
INV004203,CU0556,2025-01-14,P179,1,117.98,False,Potansiyel
INV004203,CU0556,2025-01-14,P168,5,10.2,False,Potansiyel
INV002630,CU0338,2025-01-14,P116,4,24.92,False,Riskli
INV002630,CU0338,2025-01-14,P078,2,46.81,False,Riskli
INV002630,CU0338,2025-01-14,P141,3,10.44,False,Riskli
INV002274,CU0297,2025-01-14,P031,2,52.22,False,Riskli
INV001697,CU0229,2025-01-14,P126,1,313.49,False,Sadik
INV003186,CU0421,2025-01-15,P068,3,7.84,False,Potansiyel
INV003186,CU0421,2025-01-15,P150,5,70.53,False,Potansiyel
INV003919,CU0518,2025-01-15,P006,2,5.05,False,Sampiyon
INV000979,CU0136,2025-01-15,P009,3,50.15,False,Sadik
INV000244,CU0036,2025-01-15,P045,3,52.81,False,Sadik
INV000979,CU0136,2025-01-15,P110,4,44.82,False,Sadik
INV001805,CU0245,2025-01-15,P136,2,10.45,False,Sampiyon
INV000979,CU0136,2025-01-15,P161,1,5.0,False,Sadik
INV000979,CU0136,2025-01-15,P064,1,113.2,False,Sadik
INV002808,CU0366,2025-01-15,P098,5,62.28,False,Sampiyon
INV002808,CU0366,2025-01-15,P175,5,31.74,False,Sampiyon
INV000244,CU0036,2025-01-15,P177,4,39.48,False,Sadik
INV001692,CU0228,2025-01-15,P021,2,5.0,False,Potansiyel
INV000230,CU0035,2025-01-15,P082,4,59.43,False,Sampiyon
INV003966,CU0526,2025-01-15,P089,2,154.12,False,Sadik
INV003993,CU0529,2025-01-15,P158,2,5.0,False,Uykuda
INV004201,CU0555,2025-01-15,P158,4,5.0,False,Uykuda
INV004201,CU0555,2025-01-15,P167,4,5.0,False,Uykuda
INV004201,CU0555,2025-01-15,P162,5,6.33,False,Uykuda
INV004201,CU0555,2025-01-15,P171,2,14.95,False,Uykuda
INV000806,CU0113,2025-01-15,P084,5,101.07,False,Sampiyon
INV000351,CU0048,2025-01-15,P006,5,85.75,False,Sadik
INV000351,CU0048,2025-01-15,P084,2,5.7,False,Sadik
INV001866,CU0253,2025-01-15,P150,2,13.04,False,Uykuda
INV001866,CU0253,2025-01-15,P136,4,5.0,False,Uykuda
INV001805,CU0245,2025-01-15,P026,3,97.05,False,Sampiyon
INV001866,CU0253,2025-01-15,P078,2,22.74,False,Uykuda
INV003894,CU0515,2025-01-15,P091,5,46.18,False,Uykuda
INV003993,CU0529,2025-01-15,P015,3,23.06,False,Uykuda
INV000115,CU0013,2025-01-15,P116,4,5.0,False,Potansiyel
INV000115,CU0013,2025-01-15,P158,3,6.96,False,Potansiyel
INV000230,CU0035,2025-01-15,P061,4,126.72,False,Sampiyon
INV002808,CU0366,2025-01-15,P167,3,15.39,False,Sampiyon
INV001692,CU0228,2025-01-15,P151,4,20.04,False,Potansiyel
INV001692,CU0228,2025-01-15,P140,4,18.62,False,Potansiyel
INV001692,CU0228,2025-01-15,P052,2,12.47,False,Potansiyel
INV001805,CU0245,2025-01-15,P177,3,76.04,False,Sampiyon
INV003993,CU0529,2025-01-15,P141,1,33.25,False,Uykuda
INV002808,CU0366,2025-01-15,P121,4,50.05,False,Sampiyon
INV000115,CU0013,2025-01-15,P062,1,166.93,False,Potansiyel
INV002700,CU0352,2025-01-15,P048,4,74.15,False,Sadik
INV002700,CU0352,2025-01-15,P107,5,5.92,False,Sadik
INV002700,CU0352,2025-01-15,P118,3,40.11,False,Sadik
INV004306,CU0572,2025-01-15,P032,2,90.76,False,Sadik
INV004306,CU0572,2025-01-15,P137,5,52.04,False,Sadik
INV004306,CU0572,2025-01-15,P011,1,32.36,False,Sadik
INV003919,CU0518,2025-01-15,P099,4,61.62,False,Sampiyon
INV003157,CU0417,2025-01-15,P032,1,110.03,False,Uykuda
INV003157,CU0417,2025-01-15,P124,4,5.0,False,Uykuda
INV003919,CU0518,2025-01-15,P040,3,32.78,False,Sampiyon
INV001775,CU0242,2025-01-15,P005,3,193.67,False,Sampiyon
INV001775,CU0242,2025-01-15,P001,1,245.59,False,Sampiyon
INV003919,CU0518,2025-01-15,P017,5,39.68,False,Sampiyon
INV001644,CU0223,2025-01-16,P115,5,19.85,False,Sampiyon
INV000754,CU0103,2025-01-16,P071,1,50.77,False,Riskli
INV001644,CU0223,2025-01-16,P006,5,61.22,False,Sampiyon
INV001644,CU0223,2025-01-16,P014,3,41.44,False,Sampiyon
INV000632,CU0087,2025-01-16,P039,4,16.38,False,Riskli
INV000784,CU0107,2025-01-16,P093,1,147.2,False,Riskli
INV000784,CU0107,2025-01-16,P072,1,162.54,False,Riskli
INV000784,CU0107,2025-01-16,P115,4,17.61,False,Riskli
INV000754,CU0103,2025-01-16,P168,2,39.44,False,Riskli
INV000754,CU0103,2025-01-16,P006,2,108.13,False,Riskli
INV004384,CU0579,2025-01-16,P035,2,90.4,False,Uykuda
INV000632,CU0087,2025-01-16,P164,1,14.88,False,Riskli
INV000632,CU0087,2025-01-16,P003,2,70.47,False,Riskli
INV000632,CU0087,2025-01-16,P082,2,63.91,False,Riskli
INV001321,CU0180,2025-01-16,P103,3,11.74,False,Uykuda
INV001321,CU0180,2025-01-16,P073,1,19.32,False,Uykuda
INV000754,CU0103,2025-01-16,P016,2,59.82,False,Riskli
INV000034,CU0004,2025-01-16,P096,2,5.0,False,Uykuda
INV001920,CU0259,2025-01-16,P045,1,99.45,False,Sadik
INV004227,CU0560,2025-01-16,P067,1,314.76,False,Sampiyon
INV001143,CU0157,2025-01-16,P090,1,78.99,False,Riskli
INV000034,CU0004,2025-01-16,P109,4,12.23,False,Uykuda
INV000034,CU0004,2025-01-16,P156,5,5.0,False,Uykuda
INV000034,CU0004,2025-01-16,P108,4,5.0,False,Uykuda
INV001143,CU0157,2025-01-16,P115,2,38.5,False,Riskli
INV002920,CU0380,2025-01-16,P005,5,11.75,False,Uykuda
INV002920,CU0380,2025-01-16,P022,2,25.33,False,Uykuda
INV002920,CU0380,2025-01-16,P026,3,5.0,False,Uykuda
INV002713,CU0353,2025-01-16,P150,4,71.47,False,Riskli
INV002713,CU0353,2025-01-16,P169,1,140.79,False,Riskli
INV002713,CU0353,2025-01-16,P082,5,9.32,False,Riskli
INV001143,CU0157,2025-01-16,P053,4,67.47,False,Riskli
INV003276,CU0434,2025-01-16,P068,5,5.0,False,Sadik
INV001920,CU0259,2025-01-16,P142,5,18.8,False,Sadik
INV001920,CU0259,2025-01-16,P091,2,127.15,False,Sadik
INV004227,CU0560,2025-01-16,P159,2,68.94,False,Sampiyon
INV004227,CU0560,2025-01-16,P179,4,65.66,False,Sampiyon
INV001143,CU0157,2025-01-16,P123,5,5.0,False,Riskli
INV003276,CU0434,2025-01-16,P148,1,218.51,False,Sadik
INV003957,CU0523,2025-01-16,P094,3,78.27,False,Potansiyel
INV003276,CU0434,2025-01-16,P016,1,43.34,False,Sadik
INV003957,CU0523,2025-01-16,P020,1,25.14,False,Potansiyel
INV003987,CU0528,2025-01-16,P167,1,71.57,False,Riskli
INV000415,CU0057,2025-01-16,P108,1,36.76,False,Sadik
INV001321,CU0180,2025-01-16,P073,3,29.12,False,Uykuda
INV003276,CU0434,2025-01-16,P033,1,7.01,False,Sadik
INV000415,CU0057,2025-01-16,P154,5,27.05,False,Sadik
INV003987,CU0528,2025-01-16,P031,1,195.76,False,Riskli
INV000415,CU0057,2025-01-16,P048,2,105.66,False,Sadik
INV001321,CU0180,2025-01-16,P126,2,43.29,False,Uykuda
INV003956,CU0523,2025-01-16,P013,5,33.0,False,Potansiyel
INV003987,CU0528,2025-01-16,P122,5,23.05,False,Riskli
